index,filename,dimensions,format
563,6-3\bg\ex1\01_roc_r2\twn\common\texture\_r2t1_p1_pla01_d.dds,2048x2048,BC1_UNORM
563,7-0\bg\ex1\01_roc_r2\twn\common\texture\_r2t1_p1_pla01_d.dds,2048x2048,BC7_UNORM
564,6-3\bg\ex1\01_roc_r2\twn\common\texture\_r2t2_p1_pla01_d.dds,1024x1024,BC1_UNORM
564,7-0\bg\ex1\01_roc_r2\twn\common\texture\_r2t2_p1_pla01_d.dds,1024x1024,BC7_UNORM
625,6-3\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a3_mtl03_d.dds,256x256,BC1_UNORM
625,7-0\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a3_mtl03_d.dds,256x256,BC7_UNORM
626,6-3\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a3_net01_d.dds,256x256,BC1_UNORM
626,7-0\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a3_net01_d.dds,256x256,BC7_UNORM
642,6-3\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a4_magi1_d.dds,1024x1024,BC1_UNORM
642,7-0\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a4_magi1_d.dds,1024x1024,BC7_UNORM
649,6-3\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a5_bkmt1_n.dds,1024x1024,BC3_UNORM
649,7-0\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a5_bkmt1_n.dds,1024x1024,BC7_UNORM
666,6-3\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a7_gim00_d.dds,256x256,BC1_UNORM
666,7-0\bg\ex1\02_dra_d2\alx\common\texture\d2a0_a7_gim00_d.dds,256x256,BC7_UNORM
