Group ID,Filename,Folder,Size (KB),Dimensions,Match %
6726,v05_c0101e0011_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0011\texture,161,256 x 512,99

6727,v05_c0101e0011_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0011\texture,147,256 x 512,99

6727,v05_c0101e0011_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0011\texture,139,256 x 512,99

6728,v05_c0101e0012_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0012\texture,43,128 x 256,99

6728,v05_c0101e0012_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0012\texture,41,128 x 256,99

6729,v05_c0101e0012_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0012\texture,37,128 x 256,99

6729,v05_c0101e0012_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0012\texture,36,128 x 256,99

6730,v05_c0101e0012_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0012\texture,44,128 x 256,99

6730,v05_c0101e0012_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0012\texture,42,128 x 256,99

6731,v05_c0101e0012_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0012\texture,40,128 x 256,99

6731,v05_c0101e0012_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0012\texture,38,128 x 256,99

6732,v05_c0101e0012_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0012\texture,44,128 x 256,99

6732,v05_c0101e0012_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0012\texture,44,128 x 256,99

6733,v05_c0101e0012_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0012\texture,43,128 x 256,99

6733,v05_c0101e0012_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0012\texture,42,128 x 256,99

6734,v05_c0101e0012_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0012\texture,207,256 x 512,99

6734,v05_c0101e0012_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0012\texture,203,256 x 512,99

6735,v05_c0101e0012_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0012\texture,158,256 x 512,99

6735,v05_c0101e0012_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0012\texture,153,256 x 512,99

6736,v05_c0101e0013_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0013\texture,62,256 x 256,99

6736,v05_c0101e0013_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0013\texture,62,256 x 256,99

6737,v05_c0101e0013_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0013\texture,58,256 x 256,99

6737,v05_c0101e0013_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0013\texture,55,256 x 256,99

6738,v05_c0101e0013_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0013\texture,89,256 x 256,99

6738,v05_c0101e0013_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0013\texture,85,256 x 256,99

6739,v05_c0101e0013_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0013\texture,100,256 x 256,99

6739,v05_c0101e0013_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0013\texture,98,256 x 256,99

6740,v05_c0101e0013_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0013\texture,90,256 x 256,99

6740,v05_c0101e0013_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0013\texture,88,256 x 256,99

6741,v05_c0101e0014_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0014\texture,98,256 x 256,99

6741,v05_c0101e0014_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0014\texture,95,256 x 256,99

6741,v03_c0101e0014_glv_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0014\texture,95,256 x 256,99

6742,v05_c0101e0014_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0014\texture,89,256 x 256,99

6742,v05_c0101e0014_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0014\texture,87,256 x 256,99

6742,v03_c0101e0014_glv_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0014\texture,87,256 x 256,99

6743,v05_c0101e0015_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0015\texture,28,128 x 256,99

6743,v05_c0101e0015_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0015\texture,27,128 x 256,99

6744,v05_c0101e0015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0015\texture,51,256 x 256,99

6744,v04_c0101e0015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,50,256 x 256,99

6744,v05_c0101e0015_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,50,256 x 256,99

6745,v05_c0101e0015_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0015\texture,77,256 x 256,99

6745,v04_c0101e0015_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,75,256 x 256,99

6745,v05_c0101e0015_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,75,256 x 256,99

6746,v05_c0101e0015_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0015\texture,129,256 x 512,99

6746,v05_c0101e0015_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,126,256 x 512,99

6746,v04_c0101e0015_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0015\texture,122,256 x 512,99

6747,v05_c0101e0016_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0016\texture,34,128 x 256,99

6747,v05_c0101e0016_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0016\texture,32,128 x 256,99

6748,v05_c0101e0016_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0016\texture,39,128 x 256,99

6748,v05_c0101e0016_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0016\texture,38,128 x 256,99

6748,v04_c0101e0016_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0016\texture,38,128 x 256,99

6749,v05_c0101e0016_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0016\texture,157,256 x 512,99

6749,v05_c0101e0016_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0016\texture,155,256 x 512,99

6750,v05_c0101e0016_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0016\texture,138,256 x 512,99

6750,v05_c0101e0016_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0016\texture,134,256 x 512,99

6751,v05_c0101e0017_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0017\texture,46,256 x 256,99

6751,v05_c0101e0017_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0017\texture,42,256 x 256,99

6752,v05_c0101e0017_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0017\texture,43,256 x 256,99

6752,v05_c0101e0017_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0017\texture,41,256 x 256,99

6753,v05_c0101e0018_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0018\texture,50,256 x 256,99

6753,v05_c0101e0018_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0018\texture,49,256 x 256,99

6754,v05_c0101e0018_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0018\texture,53,256 x 256,99

6754,v05_c0101e0018_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0018\texture,48,256 x 256,99

6755,v05_c0101e0019_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0019\texture,94,256 x 256,99

6755,v05_c0101e0019_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0019\texture,93,256 x 256,99

6756,v05_c0101e0021_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0021\texture,59,256 x 256,99

6756,v05_c0101e0021_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0021\texture,57,256 x 256,99

6757,v05_c0101e0021_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0021\texture,79,256 x 256,99

6757,v05_c0101e0021_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0021\texture,78,256 x 256,99

6758,v05_c0101e0021_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0021\texture,76,256 x 256,99

6758,v05_c0101e0021_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0021\texture,73,256 x 256,99

6759,v05_c0101e0022_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0022\texture,38,256 x 128,99

6759,v05_c0101e0022_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0022\texture,38,256 x 128,99

6760,v05_c0101e0022_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0022\texture,28,256 x 128,99

6760,v05_c0101e0022_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0022\texture,27,256 x 128,99

6761,v05_c0101e0023_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0023\texture,57,256 x 256,99

6761,v05_c0101e0023_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0023\texture,54,256 x 256,99

6762,v05_c0101e0024_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0024\texture,83,256 x 256,99

6762,v05_c0101e0024_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0024\texture,83,256 x 256,99

6763,v05_c0101e0024_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0024\texture,61,256 x 256,99

6763,v05_c0101e0024_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0024\texture,58,256 x 256,99

6764,v05_c0101e0025_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0025\texture,84,256 x 256,99

6764,v05_c0101e0025_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0025\texture,80,256 x 256,99

6765,v05_c0101e0025_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0025\texture,44,256 x 256,99

6765,v01_c0101e0025_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0025\texture,37,256 x 256,99

6765,v05_c0101e0025_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0025\texture,36,256 x 256,99

6766,v05_c0101e0027_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0027\texture,79,256 x 256,99

6766,v05_c0101e0027_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0027\texture,78,256 x 256,99

6767,v05_c0101e0028_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0028\texture,49,128 x 256,99

6767,v05_c0101e0028_dwn_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0028\texture,48,128 x 256,99

6768,v05_c0101e0028_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0028\texture,35,128 x 256,99

6768,v05_c0101e0028_dwn_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0028\texture,33,128 x 256,99

6769,v05_c0101e0028_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0028\texture,88,256 x 256,99

6769,v05_c0101e0028_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0028\texture,85,256 x 256,99

6770,v05_c0101e0028_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0028\texture,76,256 x 256,99

6770,v05_c0101e0028_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0028\texture,74,256 x 256,99

6771,v05_c0101e0028_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0028\texture,81,256 x 256,99

6771,v05_c0101e0028_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0028\texture,77,256 x 256,99

6772,v05_c0101e0028_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0028\texture,73,256 x 256,99

6772,v05_c0101e0028_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0028\texture,68,256 x 256,99

6773,v05_c0101e0028_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0028\texture,166,256 x 512,99

6773,v05_c0101e0028_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0028\texture,161,256 x 512,99

6774,v05_c0101e0028_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0028\texture,145,256 x 512,99

6774,v05_c0101e0028_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0028\texture,136,256 x 512,99

6775,v05_c0101e0029_top_a_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0029\texture,158,256 x 512,99

6775,v05_c0101e0029_top_a_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0029\texture,155,256 x 512,99

6776,v05_c0101e0029_top_a_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0029\texture,167,256 x 512,99

6776,v05_c0101e0029_top_a_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0029\texture,164,256 x 512,99

6777,v05_c0101e0029_top_b_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0029\texture,100,256 x 256,99

6777,v05_c0101e0029_top_b_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0029\texture,99,256 x 256,99

6778,v05_c0101e0030_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0030\texture,79,256 x 256,99

6778,v05_c0101e0030_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0030\texture,77,256 x 256,99

6779,v05_c0101e0030_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0030\texture,148,256 x 512,99

6779,v01_c0101e0030_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0030\texture,145,256 x 512,99

6779,v05_c0101e0030_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0030\texture,145,256 x 512,99

6780,v05_c0101e0031_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0031\texture,137,256 x 512,99

6780,v03_c0101e0031_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0031\texture,130,256 x 512,99

6781,v05_c0101e0032_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0032\texture,122,256 x 512,99

6781,v05_c0101e0032_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0032\texture,118,256 x 512,99

6782,v05_c0101e0032_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0032\texture,91,256 x 512,99

6782,v05_c0101e0032_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0032\texture,84,256 x 512,99

6782,v01_c0101e0032_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0032\texture,79,256 x 512,99

6783,v05_c0101e0033_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0033\texture,146,256 x 512,99

6783,v05_c0101e0033_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0033\texture,142,256 x 512,99

6784,v05_c0101e0033_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0033\texture,130,256 x 512,99

6784,v05_c0101e0033_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0033\texture,126,256 x 512,99

6784,v03_c0101e0033_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0033\texture,125,256 x 512,99

6785,v05_c0101e0034_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0034\texture,141,256 x 512,99

6785,v05_c0101e0034_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0034\texture,139,256 x 512,99

6786,v05_c0101e0035_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0035\texture,86,256 x 256,99

6786,v05_c0101e0035_met_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0035\texture,83,256 x 256,99

6787,v05_c0101e0035_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0035\texture,68,256 x 256,99

6787,v05_c0101e0035_met_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0035\texture,64,256 x 256,99

6788,v05_c0101e0035_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0035\texture,33,256 x 256,99

6788,v05_c0101e0035_sho_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0035\texture,31,256 x 256,99

6789,v05_c0101e0035_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0035\texture,64,256 x 256,99

6789,v04_c0101e0035_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0035\texture,61,256 x 256,99

6789,v05_c0101e0035_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0035\texture,61,256 x 256,99

6789,v03_c0101e0035_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0035\texture,61,256 x 256,99

6789,v01_c0101e0035_sho_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0035\texture,61,256 x 256,99

6790,v05_c0101e0035_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0035\texture,120,256 x 512,99
