filename,dimensions,format
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_42b_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_42c_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_42d_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_42e_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_42g_d.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_43a_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_43b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_43c_d.dds,256x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_43e_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_44a_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_44b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_44e_d.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_47a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_47b_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_47c_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_47e_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_48a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_48b_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_600\texture\w_cut_600_48d_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\cut\ver_620\texture\w_cut_620_06b_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\eas\002\texture\w_eas_002_bas_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\eas\004\texture\w_eas_004_sti_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\eas\010\texture\w_eas_010_bas_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\eas\013\texture\w_eas_013_01a_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\001\texture\w_emp_001_h09_n.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\003\texture\w_emp_003_gt2_n.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\003\texture\w_emp_003_gt3_n.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\004\texture\w_emp_004_rai_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\007\texture\w_emp_007_shk_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\008\texture\w_emp_008_pw1_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\008\texture\w_emp_008_pw2_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\008\texture\w_emp_008_pw4_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\014\texture\w_emp_014_wf1_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\016\texture\w_emp_016_top_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\031\texture\w_emp_031_01a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\032\texture\w_emp_032_01a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\035\texture\w_emp_035_10a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\emp\036\texture\w_emp_036_07a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\006\texture\w_evt_006_flw1_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\007\texture\w_evt_007_01b_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\008\texture\w_evt_008_flw_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\022\texture\w_evt_022_fsh_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\031\texture\w_evt_031_tue_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\032\texture\w_evt_032_lmp_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\046\texture\w_evt_046_ryu_d.dds,32x64,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\049\texture\w_evt_049_cft1a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\057\texture\w_evt_057_01a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\057\texture\w_evt_057_02a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\057\texture\w_evt_057_03a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\058\texture\w_evt_058_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\058\texture\w_evt_058_02a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\058\texture\w_evt_058_03a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\058\texture\w_evt_058_04a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\058\texture\w_evt_058_08a_d.dds,64x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\058\texture\w_evt_058_09a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\062\texture\w_evt_062_01a_d.dds,256x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\065\texture\w_evt_065_01a_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\065\texture\w_evt_065_02a_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\066\texture\w_evt_066_avis1_d.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\069\texture\w_evt_069_01a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\069\texture\w_evt_069_02a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\070\texture\w_evt_070_01a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\071\texture\w_evt_071_01b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\071\texture\w_evt_071_01b_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_330\texture\w_env_330_02b_d.dds,256x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_04b_n.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_05a_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_07a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_08a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_08b_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_10a_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_13a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_17a_n.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_20e_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_21a_d.dds,1024x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_21b_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_22a_n.dds,256x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_26a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_7b1_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\w_evt_400_8b1_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_400\texture\_w_evt_400_14a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_410\texture\w_evt_401_02a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_410\texture\w_evt_401_05b_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_410\texture\w_evt_401_06a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_410\texture\w_evt_401_10d_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_410\texture\w_evt_401_13a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_430\texture\w_evt_430_04a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_03a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_03a_n.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_03b_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_03b_n.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_04e_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_05a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_07a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_07a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_11a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_12a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_16a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_17a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_20a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_22b_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_23a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_27a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_27c_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_500\texture\w_evt_500_28a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_510\texture\w_evt_510_02a_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_530\texture\w_evt_530_02a_n.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_530\texture\w_evt_530_03a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_540\texture\w_evt_540_01a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_540\texture\w_evt_540_03a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_550\texture\w_evt_550_01c_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_550\texture\w_evt_550_07a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_08a_d.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_08b_d.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_08c_d.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_17a_d.dds,128x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_17b_d.dds,128x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_17c_d.dds,256x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_17d_d.dds,256x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_22b_d.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_27a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_33b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_36a_n.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_41a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_45a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_52a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_53a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_54b_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_55b_d.dds,256x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_57a_d.dds,128x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_57b_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_57c_d.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_62a_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_63a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_65a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_66a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_600\texture\w_evt_600_67a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_610\texture\w_evt_610_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_610\texture\w_evt_610_02a_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_610\texture\w_evt_610_04a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_610\texture\w_evt_610_05a_d.dds,256x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_610\texture\w_evt_610_10a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_620\texture\w_evt_620_02a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\evt\ver_620\texture\w_evt_620_03a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\fnt\001\texture\w_fnt_001_ob3_n.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\gob\005\texture\w_gob_005_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\gre\001\texture\w_gre_001_bo2_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\gre\001\texture\w_gre_001_bom_d.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\gre\002\texture\w_gre_002_bal_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\gre\003\texture\w_gre_003_han_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\hal\002\texture\w_hal_002_st1_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\hal\002\texture\w_hal_002_st2_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\hal\002\texture\w_hal_002_st3_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\hal\002\texture\w_hal_002_st4_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\hal\002\texture\w_hal_002_st5_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\hal\004\texture\w_hal_004_bas_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\hal\006\texture\w_hal_006_st1_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\006\texture\w_itm_006_bog_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\009\texture\w_itm_009_tkb_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\011\texture\w_itm_011_cho_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\012\texture\w_itm_012_bas_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\013\texture\w_itm_013_eng_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\027\texture\w_itm_027_trp_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\029\texture\w_itm_029_str_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\034\texture\w_itm_034_pap_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\035\texture\w_itm_035_nt2_d.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\039\texture\w_itm_039_wep_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\049\texture\w_itm_049_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\049\texture\w_itm_049_01a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\050\texture\w_itm_050_70a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\itm\054\texture\w_itm_054_01a_d.dds,2048x2048,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\ixl\003\texture\w_ixl_003_001_n.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\kik\01\texture\w_kik_001_g001a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\kik\01\texture\w_kik_001_g002a_n.dds,64x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\lvd\016\texture\w_lvd_016_mok_n.dds,1024x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\mog\001\texture\w_mog_001_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\mpc\006\texture\w_mpc_006_001_d.dds,256x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\new\002\texture\w_new_002_ob1_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\new\005\texture\w_new_005_sti_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\new\009\texture\w_new_009_kad_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\new\012\texture\w_new_012_01a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\new\012\texture\w_new_012_03a_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\new\012\texture\w_new_012_03a_n.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pri\002\texture\w_pri_002_sti_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pri\004\texture\w_pri_004_sak_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pri\006\texture\w_pri_006_g01_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pri\008\texture\w_pri_008_flo_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pri\011\texture\w_pri_011_brd_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pvp\002\texture\_w_pvp_002_cin_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pvp\003\texture\w_pvp_003_mtc_n.dds,512x64,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pvp\004\texture\w_pvp_004_mtc_n.dds,512x64,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\pvp\006\texture\w_pvp_006_ene_n.dds,128x128,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\001\texture\w_qic_001_01a_n.dds,256x512,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\001\texture\w_qic_001_02a_n.dds,256x512,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\001\texture\w_qic_001_03a_n.dds,256x512,BC1_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\004\texture\w_qic_004_01a_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\004\texture\w_qic_004_02a_n.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\005\texture\w_qic_005_02a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\005\texture\w_qic_005_07a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\005\texture\w_qic_005_09a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\005\texture\w_qic_005_09c_d.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\005\texture\w_qic_005_09c_n.dds,512x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\006\texture\w_qic_006_04a_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\006\texture\w_qic_006_05a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\006\texture\w_qic_006_07a_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\007\texture\w_qic_007_01a_d.dds,512x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\007\texture\w_qic_007_01b_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\qic\007\texture\w_qic_007_04a_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\rti\001\texture\_w_rti_001_14a_d.dds,128x32,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\sip\002\texture\w_sip_002_la1_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\sip\002\texture\w_sip_002_m06_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\sip\002\texture\w_sip_002_m11_d.dds,512x512,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\sip\002\texture\w_sip_002_m20_d.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\sip\003\texture\w_sip_003_lm5_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\sip\003\texture\w_sip_003_mv1_n.dds,1024x1024,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\sip\005\texture\w_sip_005_m30_n.dds,256x256,BC7_UNORM
7-0_dim_same_type_difference\bgcommon\world\sip\006\texture\w_sip_006_sail1_n.dds,512x512,BC7_UNORM
